N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
17242,2017,26410378,90515232,15-JAN-17,N,47,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,744,7610639,17-AUG-18,15-JAN-17,0
17243,2017,26410426,90515339,25-JAN-17,N,22,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,744,7610639,17-AUG-18,25-JAN-17,9
17244,2017,26411145,90516689,17-MAY-17,N,13,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,729,7594475,17-AUG-18,28-APR-17,NA
17245,2017,26411189,90516827,05-MAY-17,N,18,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7610617,17-AUG-18,05-MAY-17,12
17246,2017,26412227,90519774,01-MAY-17,N,29,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,749,7594486,17-AUG-18,14-APR-17,NA
17247,2017,26412746,90521257,05-MAY-17,N,37,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,749,7610641,17-AUG-18,05-MAY-17,NA
17248,2017,26417269,90532380,26-APR-17,N,32,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,728,7594474,17-AUG-18,26-APR-17,3
17249,2017,26417421,90533001,27-APR-17,N,13,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7594474,17-AUG-18,27-APR-17,9
17250,2017,26417420,90533001,27-APR-17,N,14,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,728,7594474,17-AUG-18,27-APR-17,9
17251,2017,26418851,90536788,05-MAY-17,N,36,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,728,7610612,17-AUG-18,04-MAY-17,23
17252,2017,26419203,90537722,12-MAY-17,N,15,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,728,7610612,17-AUG-18,08-MAY-17,21
17253,2017,26419360,90538244,11-MAY-17,N,NA,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,728,7610612,17-AUG-18,11-MAY-17,23
17254,2017,26521288,90854018,19-APR-17,N,32,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,498,7630180,17-AUG-18,19-APR-17,8
17255,2017,26521326,90854143,27-APR-17,N,66,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,523,7630182,17-AUG-18,27-APR-17,14
17256,2017,26521988,90856495,26-APR-17,N,53,F,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,597,7593367,17-AUG-18,26-APR-17,16
17257,2017,26522075,90856875,10-MAY-17,N,23,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,574,7630843,17-AUG-18,07-MAY-17,12
17258,2017,26522167,90857153,19-MAR-17,N,56,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,606,7630845,17-AUG-18,19-MAR-17,13
17259,2017,26522172,90857153,19-MAR-17,N,56,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,606,7630845,17-AUG-18,19-MAR-17,13
17260,2017,26522221,90857322,23-MAY-17,N,21,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,606,7630850,17-AUG-18,22-MAY-17,2
17261,2017,28021094,95540044,26-SEP-17,C,60,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,675,7880305,20-AUG-18,26-SEP-17,14
17262,2017,28021102,95540079,30-SEP-17,C,63,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,675,7880305,20-AUG-18,30-SEP-17,10
17263,2017,28021117,95540126,08-SEP-17,N,25,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,676,7880306,20-AUG-18,08-SEP-17,18
17264,2017,26742071,91505512,23-MAY-17,C,42,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,716,7667496,17-AUG-18,23-MAY-17,4
17265,2017,26742103,91505621,03-JUN-17,C,32,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,716,7667496,17-AUG-18,30-MAY-17,0
17266,2017,26742387,91506350,15-JUN-17,N,28,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,730,7594478,17-AUG-18,29-APR-17,NA
17267,2017,26742583,91506793,16-JUN-17,N,16,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,730,7667505,17-AUG-18,16-JUN-17,22
17268,2017,26742580,91506793,16-JUN-17,N,20,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,730,7667505,17-AUG-18,16-JUN-17,22
17269,2017,26742592,91506817,17-JUN-17,N,39,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,730,7667505,17-AUG-18,17-JUN-17,1
17270,2017,26745287,91514138,22-APR-17,N,18,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,729,7594475,17-AUG-18,22-APR-17,10
17271,2017,26745290,91514138,22-APR-17,N,19,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,729,7594475,17-AUG-18,22-APR-17,10
17272,2017,26745316,91514173,03-MAY-17,N,26,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,729,7610617,17-AUG-18,03-MAY-17,9
17273,2017,26040149,89477632,23-MAR-17,N,25,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7552573,17-AUG-18,23-MAR-17,15
17274,2017,26040150,89477632,23-MAR-17,N,26,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7552573,17-AUG-18,23-MAR-17,15
17275,2017,26410381,90515241,15-JAN-17,N,36,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,744,7610639,17-AUG-18,15-JAN-17,18
17276,2017,26410379,90515241,15-JAN-17,N,32,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,744,7610639,17-AUG-18,15-JAN-17,18
17277,2017,26410575,90515769,22-MAY-17,N,31,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,746,7610643,17-AUG-18,22-MAY-17,1
17278,2017,26414595,90525539,20-MAR-17,N,49,F,On View,Robbery,Property,Robbery,A,White,728,7553445,17-AUG-18,20-MAR-17,16
17279,2017,26417263,90532264,25-APR-17,N,28,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,728,7594474,17-AUG-18,25-APR-17,19
17280,2017,26417658,90533771,28-APR-17,N,20,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,728,7594474,17-AUG-18,27-APR-17,23
17281,2017,26417748,90533951,28-APR-17,N,18,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7594474,17-AUG-18,28-APR-17,10
17282,2017,26419731,90539527,17-MAY-17,N,22,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,728,7610612,17-AUG-18,17-MAY-17,0
17283,2017,26421643,90546425,11-MAY-17,N,16,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,774,7611739,17-AUG-18,11-MAY-17,23
17284,2017,26421741,90546798,01-FEB-17,N,22,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,793,7612027,17-AUG-18,01-FEB-17,9
17285,2017,26301752,90209999,07-MAR-17,N,34,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,572,7593292,17-AUG-18,07-MAR-17,0
17286,2017,26302034,90210681,24-FEB-17,N,35,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,571,7593297,17-AUG-18,24-FEB-17,4
17287,2017,26304000,90215763,07-MAR-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,7593328,17-AUG-18,07-MAR-17,16
17288,2017,26304092,90215979,19-MAR-17,N,41,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,563,7593328,17-AUG-18,13-MAR-17,9
17289,2017,26304337,90216592,28-MAR-17,N,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,7593328,17-AUG-18,28-MAR-17,12
17290,2017,26304638,90217293,12-APR-17,N,19,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,563,7593330,17-AUG-18,12-APR-17,16
17291,2017,26304628,90217293,12-APR-17,N,32,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,563,7593330,17-AUG-18,12-APR-17,16
17292,2017,26304630,90217293,12-APR-17,N,18,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,563,7593330,17-AUG-18,12-APR-17,16
17293,2017,26305485,90219709,31-MAR-17,N,30,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,598,7593368,17-AUG-18,31-MAR-17,18
17294,2017,26306408,90223012,11-APR-17,C,32,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,609,7594215,17-AUG-18,11-APR-17,16
17295,2017,26306436,90223096,18-APR-17,C,19,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,609,7594215,17-AUG-18,15-APR-17,17
17296,2017,26302188,90211086,23-JAN-17,N,35,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,574,7593299,17-AUG-18,18-JAN-17,17
17297,2017,26302401,90211897,03-MAR-17,N,44,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,575,7593314,17-AUG-18,03-MAR-17,20
17298,2017,26312297,90240152,14-MAR-17,N,22,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,621,7528587,17-AUG-18,14-FEB-17,14
17299,2017,26312305,90240152,14-MAR-17,N,24,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,621,7528587,17-AUG-18,14-FEB-17,14
17300,2017,26312475,90240643,03-MAR-17,N,29,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,627,7594242,17-AUG-18,03-MAR-17,17
17301,2017,25878988,88983828,15-FEB-17,N,62,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,676,7528650,17-AUG-18,15-FEB-17,4
17302,2017,25790783,88746955,20-JAN-17,N,47,M,Summoned / Cited,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,579,7512310,17-AUG-18,20-JAN-17,17
17303,2017,25790781,88746955,20-JAN-17,N,56,M,Summoned / Cited,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,579,7512310,17-AUG-18,20-JAN-17,17
17304,2017,25792332,88750053,11-JAN-17,N,24,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,591,7512324,17-AUG-18,11-JAN-17,19
17305,2017,25792357,88750182,15-JAN-17,M,16,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,591,7512324,17-AUG-18,14-JAN-17,15
17306,2017,25793748,88753571,14-JAN-17,N,36,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,607,7512338,17-AUG-18,14-JAN-17,16
17307,2017,25794417,88754874,29-JAN-17,N,40,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,609,7512344,17-AUG-18,29-JAN-17,11
17308,2017,26406242,90502657,04-MAY-17,N,18,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,607,7594207,17-AUG-18,28-APR-17,3
17309,2017,26407136,90505554,20-MAY-17,N,36,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7609469,17-AUG-18,19-MAY-17,19
17310,2017,26407161,90505654,26-MAY-17,M,31,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7609469,17-AUG-18,26-MAY-17,0
17311,2017,26408110,90508804,10-MAY-17,N,39,M,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,659,7610445,17-AUG-18,10-MAY-17,1
17312,2017,25779826,88718031,11-JAN-17,N,38,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,560,7510372,17-AUG-18,11-JAN-17,11
17313,2017,25790360,88745933,08-JAN-17,N,62,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,7512309,17-AUG-18,08-JAN-17,12
17314,2017,25791167,88747683,12-JAN-17,N,19,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,588,7512322,17-AUG-18,12-JAN-17,19
17315,2017,25779027,88716200,06-JAN-17,N,33,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,551,7510355,17-AUG-18,06-JAN-17,19
17316,2017,25779032,88716217,26-JAN-17,N,27,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,551,7510355,17-AUG-18,26-JAN-17,20
17317,2017,25798673,88764456,08-JAN-17,N,36,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,699,7512403,17-AUG-18,08-JAN-17,4
17318,2017,25800275,88767646,26-JAN-17,N,37,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,713,7512411,17-AUG-18,13-JAN-17,12
17319,2017,25800277,88767646,26-JAN-17,N,32,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,713,7512411,17-AUG-18,13-JAN-17,12
17320,2017,25802062,88771920,05-JAN-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,730,7515632,17-AUG-18,05-JAN-17,14
17321,2017,25803201,88774680,06-JAN-17,N,40,F,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,729,7515616,17-AUG-18,06-JAN-17,NA
17322,2017,25803858,88776739,30-JAN-17,N,19,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,743,7515638,17-AUG-18,30-JAN-17,NA
17323,2017,25806589,88783607,03-JAN-17,N,42,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,728,7515622,17-AUG-18,03-JAN-17,16
17324,2017,25806785,88784472,20-JAN-17,N,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7515622,17-AUG-18,12-JAN-17,0
17325,2017,25790452,88746139,20-JAN-17,N,17,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,575,7512309,17-AUG-18,20-JAN-17,9
17326,2017,25792280,88749884,04-JAN-17,N,26,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,591,7512324,17-AUG-18,04-JAN-17,14
17327,2017,25792375,88750288,26-JAN-17,N,27,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,591,7512324,17-AUG-18,15-JAN-17,4
17328,2017,25794360,88754722,28-JAN-17,N,21,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,609,7512344,17-AUG-18,18-JAN-17,14
17329,2017,25794680,88755481,22-JAN-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,621,7512352,17-AUG-18,22-JAN-17,9
17330,2017,25808675,88789639,17-JAN-17,N,26,M,On View,Robbery,Property,Robbery,A,White,749,7515643,17-AUG-18,17-JAN-17,NA
17331,2017,25808710,88789729,19-JAN-17,N,28,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,749,7515643,17-AUG-18,19-JAN-17,NA
17332,2017,25809763,88792832,12-JAN-17,N,23,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,769,7515680,17-AUG-18,12-JAN-17,18
17333,2017,25777459,88712286,11-JAN-17,N,28,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,510,7509302,17-AUG-18,10-JAN-17,NA
17334,2017,29358413,99459946,30-MAY-18,C,38,F,Taken INTO Custody,Embezzlement,Property,Embezzlement,A,White,512,7847987,29-AUG-18,03-AUG-17,11
17335,2017,25796254,88758941,29-JAN-17,N,25,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,657,7512376,17-AUG-18,29-JAN-17,16
17336,2017,25796255,88758941,29-JAN-17,N,29,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,657,7512376,17-AUG-18,29-JAN-17,16
17337,2017,25796308,88759010,09-JAN-17,N,32,M,Taken INTO Custody,Impersonation,Property,Fraud Offenses,A,Black or African American,658,7512377,17-AUG-18,09-JAN-17,17
17338,2017,25792315,88749989,09-JAN-17,N,47,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,591,7512324,17-AUG-18,09-JAN-17,22
17339,2017,25792459,88750548,25-JAN-17,N,23,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,591,7512324,17-AUG-18,25-JAN-17,13
17340,2017,25794409,88754856,29-JAN-17,C,56,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7512344,17-AUG-18,27-JAN-17,14
17341,2017,25801018,88769097,16-JAN-17,C,46,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,716,7512413,17-AUG-18,16-JAN-17,16
17342,2017,25801109,88769282,04-JAN-17,N,39,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,717,7512415,17-AUG-18,04-JAN-17,21
17343,2017,26735745,91487235,13-MAY-17,N,55,F,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,591,7609407,17-AUG-18,13-MAY-17,4
17344,2017,26735758,91487287,19-MAY-17,N,21,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,591,7609407,17-AUG-18,19-MAY-17,11
17345,2017,25777454,88712275,07-JAN-17,N,16,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,510,7509302,17-AUG-18,07-JAN-17,15
17346,2017,26736158,91488564,04-JUN-17,N,18,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,598,7666357,17-AUG-18,04-JUN-17,16
17347,2017,26736168,91488581,07-JUN-17,N,34,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,598,7666357,17-AUG-18,07-JUN-17,8
17348,2017,25796061,88758624,16-JAN-17,N,35,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,648,7512372,17-AUG-18,16-JAN-17,8
17349,2017,25777496,88712336,21-JAN-17,N,34,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,510,7509302,17-AUG-18,21-JAN-17,10
17350,2017,25778719,88715414,03-JAN-17,N,36,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,527,7510335,17-AUG-18,03-JAN-17,16
17351,2017,25779294,88716828,23-JAN-17,N,31,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,554,7510363,17-AUG-18,09-JAN-17,8
17352,2017,25800923,88768842,30-JAN-17,N,13,M,Summoned / Cited,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,714,7512412,17-AUG-18,13-JAN-17,14
17353,2017,26318139,90256125,24-APR-17,N,46,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,738,7594483,17-AUG-18,24-APR-17,12
17354,2017,26522984,90858916,05-APR-17,N,52,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,638,7630870,17-AUG-18,05-APR-17,9
17355,2017,26523005,90858957,11-APR-17,N,25,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,638,7630870,17-AUG-18,11-APR-17,15
17356,2017,26523086,90859235,28-MAY-17,N,25,M,On View,Impersonation,Property,Fraud Offenses,A,White,638,7630871,17-AUG-18,28-MAY-17,14
17357,2017,26523114,90859400,14-MAR-17,N,34,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,644,7630953,17-AUG-18,13-MAR-17,3
17358,2017,26523139,90859486,17-APR-17,N,22,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,644,7630954,17-AUG-18,17-APR-17,9
17359,2017,26523415,90860227,18-MAR-17,N,30,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,679,7631011,17-AUG-18,17-JAN-17,13
17360,2017,26523905,90861412,23-MAY-17,N,36,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,699,7610551,17-AUG-18,17-MAY-17,9
17361,2017,26523989,90861605,25-MAY-17,N,28,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,713,7528687,17-AUG-18,23-FEB-17,11
17362,2017,26524222,90862121,23-APR-17,N,33,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,762,7631104,17-AUG-18,23-APR-17,4
17363,2017,26736992,91490869,01-MAY-17,N,32,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,604,7594203,17-AUG-18,13-APR-17,8
17364,2017,26737103,91491077,02-MAY-17,N,26,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,604,7666359,17-AUG-18,02-MAY-17,13
17365,2017,26737252,91491474,17-MAY-17,N,31,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,604,7666359,17-AUG-18,17-MAY-17,22
17366,2017,26403352,90493898,16-MAY-17,N,23,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,502,7609256,17-AUG-18,16-MAY-17,17
17367,2017,26403693,90494872,07-MAY-17,C,17,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,07-MAY-17,16
17368,2017,26403739,90494973,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,511,7609251,17-AUG-18,20-MAY-17,22
17369,2017,26403733,90494973,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,20-MAY-17,22
17370,2017,26403751,90494989,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,511,7609251,17-AUG-18,21-MAY-17,6
17371,2017,26403749,90494989,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,21-MAY-17,6
17372,2017,26403916,90495400,18-MAY-17,N,25,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,American Indian or Alaska Native,510,7609281,17-AUG-18,18-MAY-17,18
17373,2017,26406802,90504142,21-APR-17,M,18,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,603,7609471,17-AUG-18,21-APR-17,NA
17374,2017,26406822,90504238,03-MAY-17,M,60,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,603,7609471,17-AUG-18,24-APR-17,NA
17375,2017,26407803,90507842,29-APR-17,C,30,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,632,7594355,17-AUG-18,29-APR-17,4
