N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
4395,2017,26693203,91356172,23-JUL-17,N,17,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,9962,7631826,17-AUG-18,21-JUL-17,18
4396,2017,26693204,91356172,24-JUL-17,N,18,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,9962,7631826,17-AUG-18,21-JUL-17,18
4397,2017,26693223,91356237,13-AUG-17,N,48,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9962,7631826,17-AUG-18,31-JUL-17,16
4398,2017,26693545,91357304,14-JAN-17,N,33,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,10043,7556573,17-AUG-18,14-JAN-17,15
4399,2017,26693551,91357330,29-MAR-17,N,33,M,On View,Pocket-picking,Property,Larceny/Theft Offenses,A,Black or African American,10043,7556573,17-AUG-18,23-JAN-17,7
4400,2017,26693549,91357330,11-MAR-17,N,51,F,On View,Pocket-picking,Property,Larceny/Theft Offenses,A,Black or African American,10043,7556573,17-AUG-18,23-JAN-17,7
4401,2017,26693598,91357571,09-APR-17,N,23,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,10043,7606194,17-AUG-18,08-APR-17,23
4402,2017,26693633,91357672,15-JUN-17,N,20,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,10043,7606196,17-AUG-18,10-JUN-17,20
4403,2017,27096348,92591433,17-OCT-17,N,25,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7715061,17-AUG-18,17-OCT-17,13
4404,2017,26694377,91358889,06-JUL-17,N,42,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,15-JUN-17,22
4405,2017,26694383,91358889,06-JUL-17,N,27,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,15-JUN-17,22
4406,2017,26694560,91359321,30-JUL-17,N,16,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,30-JUL-17,19
4407,2017,26694557,91359321,30-JUL-17,N,16,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Asian,9963,7608372,17-AUG-18,30-JUL-17,19
4408,2017,26694297,91358753,05-JUL-17,N,15,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,13-MAY-17,1
4409,2017,26694293,91358753,08-JUN-17,M,15,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,13-MAY-17,1
4410,2017,26694299,91358753,05-JUL-17,N,15,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,13-MAY-17,1
4411,2017,26694305,91358753,05-JUL-17,N,15,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,13-MAY-17,1
4412,2017,26694521,91359184,03-AUG-17,N,36,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,25-JUL-17,15
4413,2017,26699476,91373550,25-JUL-17,C,26,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10161,7524031,17-AUG-18,04-MAR-17,0
4414,2017,27220807,92986848,22-AUG-17,N,21,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,22-AUG-17,12
4415,2017,26699364,91373274,16-JUL-17,N,38,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7494133,17-AUG-18,21-FEB-17,18
4416,2017,26700220,91375417,11-MAY-17,N,16,M,Taken INTO Custody,Robbery,Property,Robbery,A,White,10161,7576189,17-AUG-18,04-MAY-17,19
4417,2017,26047272,89495822,24-MAR-17,N,27,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9962,7553617,17-AUG-18,24-MAR-17,13
4418,2017,26692876,91355127,24-AUG-17,N,32,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7659554,17-AUG-18,21-AUG-17,21
4419,2017,26693031,91355657,12-AUG-17,C,20,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,9964,7659605,17-AUG-18,12-AUG-17,0
4420,2017,26693120,91355916,09-MAY-17,N,29,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9962,7553617,17-AUG-18,15-MAR-17,1
4421,2017,26693145,91356035,07-JUN-17,N,21,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9962,7606199,17-AUG-18,07-JUN-17,1
4422,2017,26693147,91356035,07-JUN-17,N,18,F,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9962,7606199,17-AUG-18,07-JUN-17,1
4423,2017,26699822,91374388,02-MAY-17,C,17,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,10161,7554121,17-AUG-18,09-APR-17,1
4424,2017,26703593,91383017,19-JUL-17,C,18,M,Summoned / Cited,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,Black or African American,10161,7606864,17-AUG-18,19-JUL-17,9
4425,2017,26703864,91383491,22-JUL-17,M,50,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,22-JUL-17,15
4426,2017,26704474,91384935,25-JUL-17,N,34,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7606864,17-AUG-18,25-JUL-17,11
4427,2017,26706086,91389332,04-AUG-17,C,37,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7633127,17-AUG-18,04-AUG-17,14
4428,2017,26706379,91390195,07-AUG-17,C,76,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,07-AUG-17,22
4429,2017,26544292,90921169,10-JUL-17,C,18,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,10-JUL-17,15
4430,2017,26544286,90921169,10-JUL-17,C,17,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,10-JUL-17,15
4431,2017,26544290,90921169,10-JUL-17,C,18,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,10-JUL-17,15
4432,2017,26191087,89884988,25-MAR-17,N,22,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7523168,17-AUG-18,08-FEB-17,22
4433,2017,26193310,89890410,23-MAR-17,N,21,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7525482,17-AUG-18,23-MAR-17,16
4434,2017,26193312,89890410,23-MAR-17,N,23,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7525482,17-AUG-18,23-MAR-17,16
4435,2017,26193403,89890654,09-APR-17,N,27,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7556566,17-AUG-18,09-APR-17,16
4436,2017,26201653,89916422,24-MAR-17,N,46,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7524031,17-AUG-18,24-MAR-17,13
4437,2017,26045216,89490657,12-APR-17,N,62,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,9717,7553594,17-AUG-18,09-APR-17,22
4438,2017,26046569,89493730,06-MAR-17,N,19,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7553615,17-AUG-18,06-MAR-17,15
4439,2017,26046716,89494138,16-MAR-17,N,47,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9739,7553615,17-AUG-18,16-MAR-17,10
4440,2017,27770525,94820210,27-NOV-17,N,36,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,27-NOV-17,11
4441,2017,26691027,91349382,19-AUG-17,N,29,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9714,7659158,17-AUG-18,19-AUG-17,22
4442,2017,26706472,91390568,09-AUG-17,M,15,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7633127,17-AUG-18,08-AUG-17,17
4443,2017,26706471,91390568,09-AUG-17,M,14,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7633127,17-AUG-18,08-AUG-17,17
4444,2017,26706470,91390568,09-AUG-17,M,16,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7633127,17-AUG-18,08-AUG-17,17
4445,2017,26694259,91358674,25-MAR-17,N,20,F,Summoned / Cited,Embezzlement,Property,Embezzlement,A,White,9963,7525482,17-AUG-18,25-MAR-17,13
4446,2017,26694428,91358995,29-JUN-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,29-JUN-17,11
4447,2017,26691133,91349747,28-AUG-17,N,38,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9717,7631730,17-AUG-18,28-AUG-17,22
4448,2017,26046182,89492723,23-MAR-17,N,24,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9768,7553609,17-AUG-18,22-MAR-17,17
4449,2017,26543287,90918058,03-JUL-17,N,19,F,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7606864,17-AUG-18,03-JUL-17,15
4450,2017,26545507,90925416,02-AUG-17,C,32,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7633127,17-AUG-18,02-AUG-17,3
4451,2017,26691903,91351977,28-AUG-17,N,32,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,17-AUG-17,14
4452,2017,26692838,91354972,21-AUG-17,N,48,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7659554,17-AUG-18,21-AUG-17,15
4453,2017,26692843,91355000,21-AUG-17,N,56,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9739,7659554,17-AUG-18,19-AUG-17,20
4454,2017,26693038,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9964,7659605,17-AUG-18,13-AUG-17,12
4455,2017,26693034,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,9964,7659605,17-AUG-18,13-AUG-17,12
4456,2017,26693033,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,9964,7659605,17-AUG-18,13-AUG-17,12
4457,2017,26693048,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,9964,7659605,17-AUG-18,13-AUG-17,12
4458,2017,26693044,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,9964,7659605,17-AUG-18,13-AUG-17,12
4459,2017,26693035,91355688,13-AUG-17,C,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,9964,7659605,17-AUG-18,13-AUG-17,12
4460,2017,26693197,91356151,24-JUL-17,N,28,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9962,7631826,17-AUG-18,23-JUL-17,14
4461,2017,26693346,91356787,06-AUG-17,N,39,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10076,7631874,17-AUG-18,05-AUG-17,23
4462,2017,26704886,91386128,27-JUL-17,N,74,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7606864,17-AUG-18,27-JUL-17,9
4463,2017,26704977,91386406,28-JUL-17,N,32,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7606864,17-AUG-18,28-JUL-17,3
4464,2017,26705895,91388757,02-AUG-17,N,25,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7633127,17-AUG-18,02-AUG-17,15
4465,2017,26706085,91389286,04-AUG-17,N,33,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7633127,17-AUG-18,04-AUG-17,13
4466,2017,26706160,91389535,04-AUG-17,N,19,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,30-JUN-17,15
4467,2017,26707918,91395932,25-AUG-17,M,40,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,25-AUG-17,11
4468,2017,26708040,91396253,26-AUG-17,N,51,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,26-AUG-17,23
4469,2017,26190293,89882687,06-APR-17,C,35,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9714,7574971,17-AUG-18,06-APR-17,15
4470,2017,26190432,89883306,02-MAY-17,N,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9717,7574976,17-AUG-18,02-MAY-17,0
4471,2017,26270982,90131868,10-APR-17,N,25,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7589214,17-AUG-18,10-APR-17,16
4472,2017,26279045,90151452,25-APR-17,C,31,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7554121,17-AUG-18,25-APR-17,14
4473,2017,26281051,90155879,05-MAY-17,C,22,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7576189,17-AUG-18,05-MAY-17,13
4474,2017,26281801,90158888,17-MAY-17,N,25,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7576189,17-AUG-18,17-MAY-17,19
4475,2017,26281948,90159433,24-MAY-17,C,28,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,18-MAY-17,8
4476,2017,26282466,90162675,06-JUN-17,C,36,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7589915,17-AUG-18,06-JUN-17,1
4477,2017,26690782,91348717,13-AUG-17,N,34,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7659155,17-AUG-18,13-AUG-17,20
4478,2017,26691117,91349688,23-AUG-17,N,13,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,9717,7631730,17-AUG-18,23-AUG-17,10
4479,2017,26691322,91350339,17-AUG-17,N,45,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9723,7659511,17-AUG-18,17-AUG-17,17
4480,2017,26691846,91351854,05-AUG-17,N,18,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,05-AUG-17,11
4481,2017,26691849,91351854,05-AUG-17,N,18,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,05-AUG-17,11
4482,2017,26691946,91352076,29-AUG-17,N,16,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,29-AUG-17,22
4483,2017,26691940,91352076,29-AUG-17,N,25,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,29-AUG-17,22
4484,2017,26692197,91352867,25-JUL-17,C,6,F,Taken INTO Custody,Arson,Property,Arson,A,Black or African American,9851,7606187,17-AUG-18,25-JUL-17,8
4485,2017,26692193,91352867,25-JUL-17,C,11,M,Taken INTO Custody,Arson,Property,Arson,A,Black or African American,9851,7606187,17-AUG-18,25-JUL-17,8
4486,2017,26692686,91354483,12-AUG-17,N,32,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7659554,17-AUG-18,12-AUG-17,21
4487,2017,26692946,91355384,31-AUG-17,N,29,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9739,7659554,17-AUG-18,31-AUG-17,20
4488,2017,26693150,91356016,08-JUN-17,N,19,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,9962,7606199,17-AUG-18,08-JUN-17,18
4489,2017,26528112,90872016,30-MAR-17,N,17,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7553593,17-AUG-18,30-MAR-17,13
4490,2017,26702553,91381171,02-JUL-17,N,34,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,26-JUN-17,12
4491,2017,26529216,90874536,11-JUL-17,N,39,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9768,7631750,17-AUG-18,11-JUL-17,20
4492,2017,26529312,90874726,12-JUL-17,N,27,M,On View,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9809,7631763,17-AUG-18,12-JUL-17,12
